Year,Month,Day,Hour,Price1,Price2
2024,6,15,13,-0.25,-0.25
2024,6,15,14,-0.5,-0.5
2024,6,15,15,-0.6,-0.6
2024,6,15,16,-0.72,-0.72
2024,6,15,17,-0.79,-0.79
2024,6,15,18,-0.62,-0.62
2024,6,15,19,0.0,0.0
2024,6,15,20,9.59,9.59
2024,6,15,21,35.01,35.01
2024,6,15,22,41.64,41.64
2024,6,15,23,47.7,47.7
2024,6,15,24,41.76,41.76
2024,6,16,1,35.01,35.01
2024,6,16,2,35.0,35.0
2024,6,16,3,35.0,35.0
2024,6,16,4,35.0,35.0
2024,6,16,5,35.0,35.0
2024,6,16,6,35.0,35.0
2024,6,16,7,35.01,35.01
2024,6,16,8,18.5,18.5
2024,6,16,9,0.0,0.0
2024,6,16,10,-0.62,-0.62
2024,6,16,11,-1.01,-1.01
2024,6,16,12,3.17,-2.0
2024,6,16,13,2.43,-2.0
2024,6,16,14,0.0,-2.0
2024,6,16,15,-1.0,-2.0
2024,6,16,16,-2.0,-2.0
2024,6,16,17,-2.0,-2.0
2024,6,16,18,-0.85,-0.85
2024,6,16,19,-0.01,-0.01
2024,6,16,20,3.25,3.25
2024,6,16,21,16.8,16.8
2024,6,16,22,35.02,35.02
2024,6,16,23,41.26,41.26
2024,6,16,24,41.62,41.62
2024,6,17,1,41.49,41.49
2024,6,17,2,35.01,35.01
2024,6,17,3,35.0,35.0
2024,6,17,4,35.0,35.0
2024,6,17,5,32.0,32.0
2024,6,17,6,35.0,35.0
2024,6,17,7,35.01,35.01
2024,6,17,8,46.5,46.5
2024,6,17,9,46.5,46.5
2024,6,17,10,35.01,35.01
2024,6,17,11,22.28,22.28
2024,6,17,12,21.3,3.25
2024,6,17,13,21.3,1.5
2024,6,17,14,20.9,0.44
2024,6,17,15,10.0,0.0
2024,6,17,16,0.0,0.0
2024,6,17,17,0.0,0.0
2024,6,17,18,0.44,0.44
2024,6,17,19,3.25,3.25
2024,6,17,20,21.72,21.72
2024,6,17,21,46.38,46.38
2024,6,17,22,72.75,72.75
2024,6,17,23,91.27,91.27
2024,6,17,24,62.78,62.78
2024,6,18,1,51.76,51.76
2024,6,18,2,37.0,37.0
2024,6,18,3,51.01,51.01
2024,6,18,4,52.59,52.59
2024,6,18,5,53.99,53.99
2024,6,18,6,66.75,66.75
2024,6,18,7,96.13,96.13
2024,6,18,8,101.0,101.0
2024,6,18,9,96.13,96.13
2024,6,18,10,53.39,53.39
2024,6,18,11,39.0,39.0
2024,6,18,12,35.0,35.0
2024,6,18,13,28.37,28.37
2024,6,18,14,20.97,20.97
2024,6,18,15,13.46,11.21
2024,6,18,16,13.46,10.6
2024,6,18,17,13.46,9.99
2024,6,18,18,20.27,20.27
2024,6,18,19,35.0,35.0
2024,6,18,20,45.28,45.28
2024,6,18,21,80.23,80.23
2024,6,18,22,124.12,124.12
2024,6,18,23,130.9,130.9
2024,6,18,24,110.41,110.41
2024,6,19,1,105.16,105.16
2024,6,19,2,99.96,99.96
2024,6,19,3,94.76,94.76
2024,6,19,4,90.56,90.56
2024,6,19,5,90.56,90.56
2024,6,19,6,94.76,94.76
2024,6,19,7,100.0,100.0
2024,6,19,8,114.32,114.32
2024,6,19,9,100.0,100.0
2024,6,19,10,84.69,84.69
2024,6,19,11,74.71,74.71
2024,6,19,12,46.41,46.41
2024,6,19,13,43.54,43.54
2024,6,19,14,37.0,37.0
2024,6,19,15,36.4,36.4
2024,6,19,16,36.4,35.02
2024,6,19,17,36.28,35.01
2024,6,19,18,36.28,35.02
2024,6,19,19,38.47,38.47
2024,6,19,20,79.83,79.83
2024,6,19,21,87.41,87.41
2024,6,19,22,109.81,109.81
2024,6,19,23,109.0,109.0
2024,6,19,24,89.59,89.59
2024,6,20,1,109.26,109.26
2024,6,20,2,105.0,105.0
2024,6,20,3,103.0,103.0
2024,6,20,4,102.1,102.1
2024,6,20,5,96.9,96.9
2024,6,20,6,94.3,94.3
2024,6,20,7,99.0,99.0
2024,6,20,8,111.72,111.72
2024,6,20,9,103.0,103.0
2024,6,20,10,95.0,95.0
2024,6,20,11,71.87,71.87
2024,6,20,12,63.04,63.04
2024,6,20,13,62.53,59.94
2024,6,20,14,58.35,58.35
2024,6,20,15,61.42,61.42
2024,6,20,16,62.53,61.93
2024,6,20,17,61.42,61.42
2024,6,20,18,62.15,62.15
2024,6,20,19,77.46,77.46
2024,6,20,20,107.0,107.0
2024,6,20,21,115.28,115.28
2024,6,20,22,122.78,122.78
2024,6,20,23,120.0,120.0
2024,6,20,24,112.48,112.48
2024,6,21,1,102.72,102.72
2024,6,21,2,100.34,100.34
2024,6,21,3,102.3,102.3
2024,6,21,4,102.3,102.3
2024,6,21,5,102.3,102.3
2024,6,21,6,102.72,102.72
2024,6,21,7,100.0,100.0
